,id_review,date,product_id,user_rating,date_other_format,user_id,title,review
3050,3136,20120316,B0043VYSI2,5,"March 16, 2012",A23H7IFAHYXN6W,Amazing!,"I have never owned a different electric toothbrush, so I cannot make comparisons, but I love this toothbrush.  I wish I had bought something like this years ago.  You will not regret buying this.  It was very easy to use; just plug it in, push the head on and brush away."
1602,1643,20080828,B001CX4JSS,3,"August 28, 2008",ATMQEI1LKR6VB,Too much of a good thing?,"While the Oral-B Pulsonic Power Toothbrush is a nice toothbrush that will definitely get your teeth clean and comes with many nice features, I found it too powerful. Even on the gentlest settings, it made my teeth vibrate in an uncomfortable way.Years ago I wrote an article comparing different toothbrushes and toothpastes. I asked several dentists if they had any preferences. One thing I was told by two dentists is that electric toothbrushes are bad, because people tend to brush too hard when using them, ruining the protective enamel on their teeth.Well, I like to judge things for myself, so I did get one, an Oral B Advance Power Toothbrush. And I like it. I\'m careful not to press down too hard when I use it, and I don\'t believe it\'s harming my teeth. I\'m not as confident about that with the Pulsonic. I also prefer the battery-operated Advance over something that takes up more space around the sink and takes up an outlet. I get compliments for how white my teeth are, and I think the Oral B Advance Power Toothbrush is partly responsible.The Pulsonic is probably a better toothbrush, but considering the Oral B Advance Power Toothbrush is just $14.99 and does the job for me, I can\'t say it\'s worth the difference."
2128,2178,20110322,B002HWS9GG,5,"March 22, 2011",A6USUFS3G1FG,Great toothbrush...but best thing was the mail-in rebate!!,"I first was a little disappointed, because my old Sonicare was \'faster\' in terms of oscillations, but the results, after a couple of weeks, have completely convinced me..The different brush heads are great, teeth feel very clean and the display is a good motivator to brush thoroughly. Besides, the greatest thing about this was that there was a 50%-off mail-in-rebate coupon on the package, I sent it in and expected never to hear from them again. However, a couple of days ago I received my check, considering having paid about 50$ for this after the rebate, I consider this an awesome deal!! I don\'t know if anyone mentioned the rebate in their reviews already, I think this is the number one reason to choose this over comparable electric toothbrushes..."
1796,1841,20101119,B002BTETG4,5,"November 19, 2010",A3QR4DUPZWVAZ4,My teeth have never felt cleaner,"I have been using an Oral-B toothbrush for years now, but I was using the brush head that had the small, round head.  This new brush head works much better.  I noticed with the old brush head that my teeth felt much cleaner than when brushing with a old fashioned toothbrush.  These new heads are even a step above that.  The only draw back is they are much larger and are quite a mouthful.  But they work well so it is worth the trade off."
536,548,20090928,B0002KHU3I,5,"September 28, 2009",A290BXX9CMPDMI,Oral B DualAction refills,"Excellent product.  It is reliable and have used it for years, does a great job at cleaning.  I\'ve been quite satisfied with its performance."
2227,2278,20101226,B002HWS9GG,4,"December 26, 2010",A28S9A309JPIN7,Worth the Price,"Whereas, this recharageable toothbrush may be a little more pricey than some, It is worth the cost.  Especially, when there was a 50% rebate :)There is a separate unit which essentially is an electronic timer.  Actually, the timer is very helpful and a good addition. The brush itself generates plenty of rotation and works very well.  There are two brush attachments to choose from and a stand if you prefer to leave the item on the counter or sink top.  It also can be put out of sight in a drawer or cabinet."
1410,1442,20090327,B001CSZTFK,5,"March 27, 2009",A2SL9EEPXIDG60,great value/ great price,These heads for the pulsonic are less expensive because there\'s no moving parts.  I got them at a great price...$12 for the pack
2100,2148,20110516,B002HWS9GG,5,"May 16, 2011",A10ACMB1I413KT,Great purchase,This is a replacement from a previous Oral-B toothbrush.  I thought the previous model was excellent (I had it for about 7-8 years).  This new model is even better.
1775,1820,20100911,B002BT9RXE,5,"September 11, 2010",A4MPXLQV03PDM,Awesome deal. Great quality!,"I chose the brushes from this seller (BuyBelowSale) after reading a lot of reviews for brushes from other sellers being generic brands or just plain disgusting. This seller mentioned that the packaging for these brushes were slightly damaging, thus the lower price. I could barely even tell there was anything wrong with the packaging and the brushes appear to be in perfect condition. I would definitely recommend buying brushes from this seller rather than anyone else!"
2605,2668,20100902,B003UKKH6O,5,"September 2, 2010",A3CLWZGMC7M9Z1,Dirty Mouth? Clean It Up! :-),"I\'ve had an electric toothbrush before...actually this same model...so I knew what to expect. However I was quite surprised by the new brush head. I love the polishing effect from the center \'buffer\' head. It truly makes me feel like I\'ve just left the dentist\'s chair. I also love, love, love the timer that let\'s you know when you\'ve been brushing for two minutes. It always amazes me how much longer 2 minutes is than what I expected it to be! Definitely worth the money for me to have a fresh feeling mouth to start out and end the day!"
258,264,20090511,B00006ANDQ,5,"May 11, 2009",AGW2VSA9HH50D,Great value,"These same replacement heads at a retail store are approximately $25 for a pack of 3.  Since I only paid appx. $11 for a pack of 4, this is an amazing value, especially since they are the actual name brand, not a knock off."
1923,1968,20110726,B002HWS9G6,4,"July 26, 2011",A3ABU61UVXN73Z,gets the job done,"this toothbrush insures complete tooth cleaning, helps to remove tarter and also messages gums; all while on.in addition it stops after two minutes so you know when brushing is complete"
517,528,20120212,B0002KHU3I,5,"February 12, 2012",A30M103NTWE50R,Affordable refill,Great toothbrush refills at reasonable price.  Get toothbrushes for a year for $30.Delivery is fast and the product is not a knock off of the original product.
2029,2077,20110808,B002HWS9GG,5,"August 8, 2011",A1LS24RMR0B9HB,The best electric toothbruh brand EVER!,"Oral-B powered by Braun is the best electric toothbrush you can ever purchase. If you\'re a sonicare user, switching over to this brand will blow your mind away. It cleans your teeth fantastically, and it really leaves your mouth feeling fresh and clean like no other toothbrush in the world. The first time you use the product, you will definitely feel the difference in your mouth, because it will feel much cleaner. It gently massages your gun as well, thus improving gum health. Gum health is directly related to cardiac health by the way, so it is very important to have healthy gums. Overall, I am very satisfied with the purchase, and I promise you that once you start using this toothbrush, there is no going back."
2583,2642,20110209,B003UKKH6O,5,"February 9, 2011",A1K1J8KGTZ1ZHD,Vitality is great but the pro white heads are harsh,"I love the Vitality. I do not, however, like the pro white heads that came with the brush. I bought the precision clean heads and love those. They are made to work with the Vitality. This is only packaged and called the Vitality Pro White because it\'s the vitality model with pro white heads... Any heads made for Oral-B will work with this except for the Sonic heads.This brush is great, although it seems it\'s a bit underpowered. When brushing my back teeth and trying to get behind the tooth the motor isn\'t as powerful as it you were just brushing the front teeth but it\'s fine it still does the job just fine. I leave the brush on the charger when not in use so I can\'t attest to how long the battery lasts. Oral-B says that it will last 20 minutes or about 10 2-minute brushing periods. I personally think that\'s low for a modern electronic toothbrush but I leave it on the charger so I don\'t have to deal with a low battery.I brush at minimum 3 times a day. Usually more. I contacted my dentist asking if it was bad and she said that it\'s fine and I told her I was using the Vitality and she said that it was no problem, \'brush as often as you\'d like\'.. So I\'m not worried about gum recession or ruining my tooth enamel with it.I moved from a manual brush to the electronic brush and found at first that the vibrating (oscillating?) was making my gums and the tip of my nose tickelish. I\'ve gotten used to it and it doesn\'t seem to affect me like that anymore.I do drool a lot when brushing and the toothpasty drool goes down the handle on the brush and makes the handle a mess, so I rinse it off half way through and after brushing. The brush is completely waterproof, although I wouldn\'t submerge it...So all in all I really love this brush and rate it a 5/5. We\'ll see in 6 months how my brushing habits are when I go in for my next cleaning. I try to be very thorough and usually brush at least 3 minutes to make sure I get every nook and cranny so if I have tartar that is an unusual build-up I\'ll modify this review.I recommend this brush 100%!"
3002,3085,20100830,B003UKR67M,5,"August 30, 2010",A6BJCVLQ54ZYU,This is a a great power tooth brush highly recommend,This is a great power tooth brush.  It is powerful and leaves your mouth feeling like you have had a good tooth and gum scrubbing and massage.  While doing a great job it is gentle enough that leaves you wanting to more.  I tend to be somewhat lax about how long I brush.  This lets you know how long to brush in increments and before long you are done.  It leaves you wanting to keep right on a brushing.  You can put different kinds of brushes on it if you like and that is a nice feature.  Highly recommended.
144,147,20100927,B00006ANDK,5,"September 27, 2010",A225Z936BSFIJ0,Oral B brush heads,"It\'s impossible to find extra-soft brush-head replacements for my Oral B electric toothbrush, so this was wonderful.  They arrived quickly and a package of 3 was perfect."
3053,3139,20120208,B0043VYSI2,5,"February 8, 2012",A15JXXLC69K3UY,AWESOME!!!!!!!!!!!,"I have never used an electric toothbrush before.  I did much research (reading reviews on all brushes) before buying this one.  It is WONDERFUL.....After brushing my teeth, they feel like they do, when I have just had them professionally cleaned at the dentist office.  Another benefit is the replacement heads are much, much, cheaper then other electric toothbrushes.  It really isn\'t necessary to have the timer you will do fine without it.  However it is nice to know how long you are brushing and it is also nice to have the time of day located on your mirror.  It is also nice to be able to have more then one user, because it comes with colored circles to place on attachments to know who it belongs to.  I like it so much, that I take it with me on vacation.  Don\'t hesitate buying, you won\'t be sorry."
73,74,20080908,B00006ANDK,5,"September 8, 2008",A25DP89FTYM804,Oral-B Sensitive brush heads,The product is very good.  I have lichen plantes in my mouth and this soft brush works best for me.  Excellent service.
2041,2089,20120411,B002HWS9GG,5,"April 11, 2012",A10WP2FHZT6N08,Great Toothbrush,My dentist recommended this toothbrush. It is very easy to use. My teeth feel very clean after I use this toothbrush. I bought this after reading the reviews of the top toothbrushes. I think this is one of the best electric toothbrushes.
1153,1180,20061004,B000AUIFCA,4,"October 4, 2006",A2TCTVA26XQ4RN,Good,"Fits and cleans my teeth much better than Braun Oral-B Extrasoft,Flexisoft and Interspace Brushheads. Didn\'t cause bleeding. Contra: incompatibility with SmartDisplay function of Triumph 9400. Interactive feedback display didn\'t indicate when it was time to replace this brushhead even when it looked like it was overworn (blue bristles turned curly and almost completely white)."
2900,2980,20111206,B003UKM90Q,5,"December 6, 2011",A3GPW3KAS40E38,moral oral,This product was easily set up and it doesn\'t spray all over the place when it is on.  It does a great job with the gums as well as the teeth.  Good product for the price - highly recommended.
533,545,20091020,B0002KHU3I,5,"October 20, 2009",A2S0YS0X3BPN2Z,Amazing product,"Purchased this item because my dental hygenist recommended it....I am glad I took her advice...Really cleans well...Easy to keep charged...Price at Amazon is much lower then local stores...Only con is that replacement heads are expensive,,,but can be found at a reasonable price at various Amazon vendors....I think this item is much better manual brushing....."
1085,1110,20080715,B000AUIFCA,3,"July 15, 2008",A3V8JC06U5BJ0L,Much harder than others,"I\'m not a big fan of these refills.  They clean more aggressively than the normal ones.  Some might like this, but I find the brushing action too harsh to use on my sensitive gums.  YMMV."
1631,1673,20110904,B001CX4JSS,5,"September 4, 2011",A1J9XG59C66YXP,Great Oral-B Pulsonic Sonic Electric Toothbrush,"This is a very user friendly electric toothbrush, with a smaller, thinner and lighter size than the direct competitors and also at a reasonable price compared to them.  I like this toothbrush so much, that I have one of them in my main home and the other at my beach house."
1405,1437,20091018,B001CSZTFK,4,"October 18, 2009",APK3KBL6P1KRT,one of the best brushes,I have been using the pulsonic toothbrush for about a year.  Compared to the some of the other electric brushes sold in stores this is far superior when cleaning your teeth. I have braces so it really gets between the brackets.  The only issue I find is that the refills are not sold in-stores so you have to search online.
2074,2122,20110706,B002HWS9GG,5,"July 6, 2011",ADTOX2JFWWA0B,Best Electric Toothbrush,"I already have and use this toothbrush but I purchased this toothbrush for my daughter who was starting to have some gum problems, but after using it for one month all her gum problems went away."
370,378,20100316,B00006ANDQ,1,"March 16, 2010",A10P7TC52TTPYU,THESE DO NOT FIT ALL ORAL B! BEWARE!,"The description says these heads fit ALL ORAL B..they do not, the package clearly states DOES NOT FIT: Vitality Sonic, Sonic Complete OR Cross Action Power. They do say they fit: Triumph, Professional Care, Vitality and AdvancePower.I\'m sending them back hopefully!!!Buyer BEWARE!"
2842,2917,20100916,B003UKM90Q,4,"September 16, 2010",AL1XV4L25FZ2S,"Good value, but tough brush","I\'ve been using a more expensive Oral-B mechanical toothbrush for many years now, but that one is wearing down, so I thought I\'d give this a try.After using it for a week, I do like it.  It is an impressively sturdy unit, especially for the price.  It changes quickly, and holds its charge for a good long time.  The toothbrush head is larger than the one I had been using, but that is fine.  My dentist has always recommended a toothbrush like this, because you can work the gumline effectively in hard-to-reach places like the upper-back molars (which has historically been my brushing achillies heel.Anyhow, the only thing I don\'t like about this brush, and it\'s enough to make me consider using a different brush, is that they inserted these hard pieces of plastic in with the soft hairs, and it kind of rasps on your gums.  If you are using to using a medium or hard brush, this will probably feel quite good to you, but I\'m strictly a \'soft brush\' guy, so it is an unpleasant sensation.Still, this is a pretty impressive product for the money."
2371,2426,20101002,B002HWS9GG,5,"October 2, 2010",A11T807LX2EF00,Great toothbrush.  Prefer it to the Sonicare Flex I use.,"I have been a long time Sonicare user.  Years ago my dentist recommended Sonicare and I have been a faithful user of them, upgrading when new models came along.  My dental visits have reflected that use.My hygienist prefers Oral-B and we have talked about it over the years.  I wasn\'t persuaded.  Recently Oral-B started a 50% off campaign and with their 60 day return policy I thought I would try them out.I am glad I did.  I very much like this toothbrush and how it works.  It is bigger than my Sonicare Flex, but even so it feels very good in my hand.  I love the smart timer.  While the Sonicare gives you a beep/jar every 30 seconds, you can see your progress with the Oral-B on the timer.  The Oral-B also gives you a jar too.  In fact, this is the one thing I don\'t like about it.  It is too much of a jar, especially at the 2 minute mark.  It is as if your car is about to stall.After two minutes the Sonicare shuts off.  The Oral-B keeps going until you shut it off.  I am finding that I keep on using it for another 30 to 60 seconds.  Now you can select a deep clean cycle of 3 minutes rather than the normal 2 minute cycle, but I find I prefer going through the normal cycle and then concentrating on the areas my dentist has mentioned as needing extra attention for another 30/60 seconds.The brushes seem to be fine.  I have used the ones that came with the package but also the sensitive head.  I like the sensitive head best.  It is a bit more compact and seems to get the job done.I will know how effective it is for me when I next visit the dentist for a cleaning.But for now, my feeling is that I am doing a better job in brushing and concentrating on the problem areas.I am keeping this and sending in for the rebate."
814,831,20111004,B0002M5JO8,5,"October 4, 2011",A32CVGGM0KQRRZ,sonic replacement brush head,Excellent....easy to replace......3 count will get me from dentist visit to dentist visit.....works like it is brand new!  couldn\'t find in the stores so amazon pulls through once again
1232,1260,20080402,B000K1V3G4,2,"April 2, 2008",A2FBWNED89FWO1,"Comfortable, but...","Crest bills their Deep Clean Cool Mint Floss as being more comfortable than other floss and providing a \'cooling blast of clean feeling.\' On these counts, I can agree. Glide Deep Clean is wonderfully smooth and comfortable, making flossing downright pleasant on both your gums and your fingers. The width of the floss prevents the tourniquet effect of thinner flosses. And there is a pleasant cool, minty feeling left behind wherever you\'ve cleaned.But... It\'s the single most expensive floss I can find in any of my local stores, and even on Amazon. And Crest\'s claims of being \'shred resistant\' fall short. My Glide Deep Clean was shredded right out of the package, and shreds further every time you tear off a new piece. To be fair, I haven\'t yet had it shred in the course of flossing, but the fact you can\'t even cleanly cut a strip off without shredding doesn\'t inspire confidence. At the price premium Crest is demanding, I\'d expect Glide Deep Clean to cut well and in one piece."
2346,2400,20101011,B002HWS9GG,5,"October 11, 2010",A1YGA9XQ2Z10L3,electric toothbrush,We purchased an Oral-B Professional Care SmartSeries toothbrush a month ago.  It is so much better than the earlier models that we are glad we chose to replace an older one.  The floss style brushes are very effective and our teeth are much cleaner and whiter.  The only problem has been the splatter--much worse than the previous model we owned
2259,2311,20120216,B002HWS9GG,5,"February 16, 2012",A1KA1JWXULO74E,"Great Toothbrush, highly recommended",We\'ve had previous Oral-B electric toothbrushes that were more of the lower models. Those do not even compare to this one. Highly recommend anyone thinking of upgrading to dive in. This one tracks how long to brush each quadrant and the motor seems much stronger than our previous Oral-B toothbrushes and does a better job cleaning. Also with the container included you only need one toothbrush for the entire household.
2253,2305,20101129,B002HWS9GG,5,"November 29, 2010",A1V1ELEBJL6TVB,Power toothbrush,Very pleased. Great job cleaning teeth.  Whitened my teeth in a few weeks.  Holding brush at an angle allows cleaning between teeth.  Gum message promotes healthy gums.
2525,2584,20120318,B00336EUV8,3,"March 18, 2012",A2D2VVYAWNDWWE,Very good Toothbrush!!!,"I love the toothbrush!!!!!!!However, The thing that I don\'t like is that all the three toothbrushes are of same color. If you are sharing  the 3-pack within the family then it is not good. If you are using it only for yourself then it is an excellent purchase.."
773,790,20071127,B0002M5JO8,4,"November 27, 2007",A1OBRU1UN75VQJ,"OK, but all the same colour","Difficult to think of anything too exciting to say about toothbrush heads, but my dentist recommends this brand.  My only criticism is that they are all the same colour - for families it would be useful for each person to have a different colour toothbrush head so they do not get mixed up.  The product is small enough to fit into a standard envelope, but I was sent mine in a cardboard box 30�23�11cm, which annoyed me a great deal.  Aside from the inconvenience associated with it not fitting into my mailbox, using such boxes is very wasteful.  Also, the P&P charge was about $5."
15,15,20100809,B00006ANDJ,5,"August 9, 2010",A20HQF4SBBB1TZ,Power Toothbrush,Received products in a timely manner. Satisfied with performan ce of products for right now.
1952,1997,20111030,B002HWS9GG,5,"October 30, 2011",A10UX39D7YO6G2,Worth The Investment,"I\'ve used this product about 6 months now, and am very pleased with it.  My teeth feel cleaner, and I hope my breath is more pleasant.  It gets the hard-to-remove film from the teeth, and does not require the hard brushing of a regular toothbrush.  The bristles initially felt too hard, but it\'s just a matter of getting accustomed to the toothbrush.Although this toothbrush cleans the teeth well I cannot emphasize enough the importance of continuing to floss between the teeth.  The timer that comes with the device is not necesssary as there is a slight change in speed after each 30 seconds of brushing, but I do find it helpful for me.I keep my brush on the charger, but find it works fine without the charger when I\'m out of town over a week. If you keep it plugged in make sure the brush is seated properly or it will overheat. When used in conjunction with the Oral Breeze Quick Breeze (faucet attachment) it makes for a really clean-feeling mouth. (The Oral Breeze helps to remove food debris from under caps and bridges, and really rinses the mouth well).Floss, brush, rinse, smile!"
1363,1395,20110919,B001CSZTFK,5,"September 19, 2011",AHIXSNNTK7NUH,Affordable Replacements,I bought the toothbrush that these heads replace a few months ago and was pleasantly surprised how affordable the replacement heads were compared to in the stores. I like the smaller heads and the included replacement mini brush for between teeth.
509,520,20120421,B0002KHU3I,5,"April 21, 2012",A1H8MO8MNE8TAT,"Does the job perfectly, beware of counterfeits","Its a brush head that works like it a brush head :)That said, DON\'T buy unless its \'SOLD\' \'AND\' \'FULFILLED\' by Amazon, there are many reports about cheap counterfeits here (even those fulfilled by Amazon)."
983,1003,20100826,B000AUIFCA,1,"August 26, 2010",A2FJW91OKZQEHT,Misleading when bought with Oral B Pulsonic toothbrush,"The floss action brush heads are advertised as being sold with the Oral-B Pulsonic toothbrush; however, these brush heads DO NOT fit that particular toothbrush. It also does not list which toothbrushes it is actually made for on the order page. Misleading."
2804,2878,20110221,B003UKM90Q,5,"February 21, 2011",A2KYBMF9HKMY1U,Braun electric toothbrush power handle,So glad I was able to find this.  I was about to throw out my old favorite Braun unit but now with the replacement power handle its just like new!  I\'m one happy customer.  If you have a unit that\'s compatible with this replacement I highly recommend it.  You won\'t be disappointed.
1795,1840,20110105,B002BTETG4,5,"January 5, 2011",A38XPXH1KQDJ65,Excellent!,I switched from the standard Oral-B replacement toothbrush heads to these & couldn\'t be happier with them.  They do an absolutely awesome job.  And the price is great too.
512,523,20120320,B0002KHU3I,4,"March 20, 2012",AALQV7SDG1R5Y,Convenience and good price,"The main reason I order this from Amazon is for convenience.  When I started using a power toothbrush, I visited several retailers and could not find these or they were out of stock.  Very frustrating.  Also, the 3-pak option is very convenient and saves money."
810,827,20111027,B0002M5JO8,4,"October 27, 2011",A1KLSAUS5V3XV3,Oral B replacement heads,"After struggling to find the replacement heads locally, I finally turned to Amazon to find what I was looking for. The items arrived very quickly and in great shape. The price was very good compared to Oral B\'s own website (almost double the price) and shipping was free at Amazon."
722,739,20100222,B0002M5JO8,4,"February 22, 2010",A3QW4QHYRPUPPL,Good but wear down quickly,I like my toothbrush and these heads. My only complaint is that they wear down quickly so you have to replace them often. I\'m not sure if all electric toothbrushes are like this but it seems I replace these heads far more often than I ever replaced regular toothbrushes. Good product though and does a great job cleaning.
1273,1304,20110812,B000O8QCB4,5,"August 12, 2011",AIIZTJHZLV158,product as described,DEntist recommeded this for stains caused by crest pro health mouth wash. This products does what it says. This was a great price too.
3013,3096,20100825,B003UKR67M,5,"August 25, 2010",A3SX5MZTCZRQLF,Amazing: At Last It\'s Time To Ditch Manual Brushes,"You know that feeling when you leave your dentist\'s office after a cleaning (not the \'holy crap I can\'t believe what that cost\' feeling, but the \'wow my teeth feel nice\' feeling)? That\'s the way I felt after using this toothbrush.I\'ve tried plenty of motorized toothbrushes in the past, from expensive to the cheapies you can grab for six bucks at a supermarket, but I\'ve always returned to a standard manual brush. Not this time, though.The Vitality is really incredible. The included two-brush heads (and you get two of them) have an oscillating section at the top, and a section that goes back and forth beneath it. While one polishes and cleans one tooth, the other is getting between them, almost making floss redundant (I said almost). It even has a timer that goes off after two minutes, pulsating the motor a couple of times to let you know how long you\'ve been brushing.After charging it up for 16 hours (which they say will give you a week of twice-a-day brushing sessions), I followed the manufacturer\'s suggestions for how to use it (yes, I actually read them - all part of the review), and can honestly say no other home toothbrush has ever made my teeth feel so clean.Additional brush heads are available in various styles, though why I\'d ever want anything beyond the two brush style that came with it eludes me (they do make a polishing head though, which I suppose I can understand even if I\'m not personally interested). According to the instructions, each head should last about three months, and with refils costing about four bucks per head (in a package of six), that nets out to about 12 dollars a year for refils: a steal for how well this works.I\'m already buying another for my kids\' bathroom: because it comes with two heads they can each have one (downside: no color coding, so I\'ll use a sharpie to delineate them).A fantastic toothbrush that is at last worth ditching a standard manual brush for, I can recommend this without reservation."
2834,2909,20101010,B003UKM90Q,5,"October 10, 2010",AMBFK6N4JS5Z2,Great Product,"This really cleans teeth well.  Everytime I brush I feel like I\'ve just been to the dentist for a professional cleaning!The toothbrush tips are easy to change so everyone in the family can have their own while using the same base.  The base and brushes connect with metal parts that feel very secure and strong.  Nice grip, and easy on & off.  It has a two minute timer so you know when you\'ve brushed adequately!Highly recommended!"
1805,1850,20100317,B002BTETG4,5,"March 17, 2010",A396QJ6AZUX7NV,Great deal,"A three-brush package is sold for above $20 in department stores which makes this a great deal. I like this Oral-B brush more than the smaller faced one because I feel like this does twice the cleaning. Overall, a great product and a great deal."
2264,2316,20101129,B002HWS9GG,5,"November 29, 2010",A1X63D2FL63VUU,oral b 5000,Great product. My wife and I both use it and think we are getting a cleaner whiter smile. The one deficit is I did not receive the rebate.
2630,2694,20120402,B003UKKHB4,1,"April 2, 2012",A20XUKN9JWG92U,no rebate,I sent in the required information for the $20 rebate and they said I did not enclose UPC codes. But I did. So no rebate.
2142,2192,20110312,B002HWS9GG,5,"March 12, 2011",AWKF8G9RNSEWY,Oral-B toothbruush smartseries 5000,Wife and I love this toothbrush. This is the second Oral-B toothbrush we owned. Our dental checkups are good. No major problems with our teeth the last 3 years.
2884,2964,20120206,B003UKM90Q,5,"February 6, 2012",A2X06FP2PQ6EK0,"Works really great, brushes last and very reliable.","I\'ve had my Oral-B Vitality for over 2 years now and use it every day. It works really great and battery run time is significantly longer than my brushing time. And the Vitality is completely sealed which is great since I brush my teeth in the shower! After 2+ years though the battery is finally not having as much power and not lasting as long between charges so I put it on the charge every day. But it doesn\'t quite have the power it did when new. All things considered, I have no problem with this rechargeable toothbrush lasting 2-3 years as that is more than I expected. The best part is that Oral-B still makes the Vitality and I can use the extra brush heads that I previously bought on the new Vitality that I just purchased. The brush heads are not cheap, about $20 for 3 so I did not want them to go to waste. I really like the cleaning action from the Dual Clean brush heads and they don\'t seem to be too harsh either.If you are looking for a great, reliable and inexpensive electric rechargeable toothbrush, I highly recommend Oral-B\'s Vitality Rechargeable Toothbrush."
1137,1164,20070404,B000AUIFCA,5,"April 4, 2007",A2JYS972R2446D,Favorite brush heads for Oral-B Triumph electric toothbrush,"I love these brusheads. However, when I ordered them the vendor sent the wrong replacement heads to me. The customer service response was very swift. The correct item was sent and along with it pre-paid packaging to send back the incorrect heads."
1384,1416,20100918,B001CSZTFK,3,"September 18, 2010",A1FX16U43P8T02,Exceptional Seller,"While my pulsonic toothbrush has not yet arrived for me to try these out, what I can say is that I had problems with my order. Once I was finally able to contact them, the seller fixed the problem in a timely manner going out of their way to make sure that everything was done correctly.  The brushes arrived in perfect shape much more quickly than expected.  I would buy from this seller again and give them 5 stars.Dec update: I wish this came in an actual 4 pack. I can\'t use the one that is supposed to clean between your teeth as I don\'t have that much space between my teeth so that one is wasted on me. I\'d rather they had a pack of brushes and a pack of those so that we could purchase only what we actually need.  The brushes however, while harder than I am used to are color coded so that the head can be switched for multiple people to use.  The thing to remember about brushing with these is what I keep in my head every single time, let the brush do the work, otherwise you will be brushing too hard and hurt the enamel on your teeth.  What I really wish is, that I could use the oral b sonic complete brushes with this brush handle, I don\'t understand why they make different brush heads for each of their sonic toothbrushes or barring that, they would actually be consistent in their brusheads, these really should be softer."
317,325,20061109,B00006ANDQ,5,"November 9, 2006",A2ZNE0MQX6X5SR,Oral B,Yipee.  Thanks to amzn/UPS the replacement heads arrived just in time; especially since I had trouble finding this product locally.
1507,1542,20090927,B001CX4JSS,5,"September 27, 2009",A33M7BCDK4RKXS,Excellent Product,"Our family have been using this product for more than 6 months. The results are excellent. With the timer, my son knows for how long he needs to brush his teeth. And our last checkup at the dentist\'s office confirmed that the brushing was very effective in keeping the teeth and gum healthy. Thanks Oral-B."
2015,2063,20110829,B002HWS9GG,3,"August 29, 2011",A59OGVH10WVPK,Oral- B Smartseries5000,"The product I received was in good shape,there was no damage or missing parts.But I found one of the item called Oral B Smart Guide that has been used because there were 2 batteries already inserted to that item.The batteries were dead and there are 2 new fresh batteries found in the shipping package. The buttons on the toothbrush has water marks and the body of the toothbrush has found scratch marks too. I suspected the whole package was returned by the previous customer and resale to me as a brand new one. I am not too happy about it."
1296,1327,20071021,B000O8QCB4,5,"October 21, 2007",AD8XXSXXUI8WF,great,Work really good between teeth. really hard to find. no stores seem to cary it.disopointing awww. there pretty pricy for a single tooth brush. they dont seem to sell multi packs. single pack are available
1202,1229,20110709,B000AUIFCA,1,"July 9, 2011",A380T92BVTKVAV,Defective Oral B Floss Action brush head refills,The brush heads broke after two weeks of use and pinched my husband\'s lip.  I returned the unopened brushes and never received a refund.  DO NOT order from Direct Super Center.
1650,1693,20110402,B001CX4JSS,1,"April 2, 2011",A1ZRU2A3FM2HBN,Brush Head Falls Off,Warning. The brush head falls off constantly while brushing unless you hold it by the neck just below the brush which makes it very hard to brush. I have read this problem on other sites... unfortunately not until I purchased it. Under the sink it goes as soon as can buy something else.
2771,2844,20110627,B003UKM90Q,5,"June 27, 2011",A22PYRB5XZXNWQ,Great Brushing,This seems to be a very powerful brush and much more effective than the previous Oral B brush I had.  I feel like it is really getting my teeth clean in a short time.  I bought it just after having deep cleaning and scaling so I will see if by using this new brush I can avoid having to have deep cleaning at least once a year.
2407,2463,20100725,B002HWS9GG,5,"July 25, 2010",A3N1BO4FOCWSQ3,Oral Care,To Whom It May Concern:  I am thoroughly satisfied with my Oral B Toothbrush.  I have used Sonicare for several years but feel that the Oral B is better.
2209,2259,20110111,B002HWS9GG,5,"January 11, 2011",AC1VOOCF9WHZD,Great deal with rebate - quality product,"We bought 2 of these when the manufacturer was running its 50% off rebate.  So we got 2 for $100 after the rebate...an awesome deal.We\'ve never used electric toothbrushes before so it\'s taking some getting used to, but we really like how clean our mouth feels when we\'re done brushing.The only thing I would say are \'negatives\' is that it\'s really loud and really big.  Now like I said, I\'ve never used one before, so maybe they\'re all loud.  When I say it\'s really big I mean the base part of the toothbrush that you hold on to.  It\'s very thick/wide and is weird when holding in your hand.  My in-laws have electric toothbrushes that are much thinner, but I don\'t think they\'re as high-end as these.I\'m wondering if the additional thickness is from a better battery in this model because the battery lasts quite a while before you have to recharge it.Overall, I think this toothbrush is very good for even the normal price.  But if you can buy it with a rebate...don\'t hesitate!  And don\'t forget to send the rebate in!"
253,259,20090613,B00006ANDQ,1,"June 13, 2009",A3J63W4JRXFREG,these brushes break after 2 weeks,"don\'t buy these, they are cheaper, sure, but I bought them and each one of them broke (the moving brush part came loose) after about 2 weeks, far before the bristles were showing any sign of wear, so actually they turned out to be way more expensive then had I paid more and bought the Oral-B brand!!"
